session_id,trial_id,repetition,label,sample,time_s,adc
20260914_141144_206684,1,1,REST,670,0.67,1131
20260914_141144_206684,1,1,REST,671,0.671,1140
20260914_141144_206684,1,1,REST,672,0.672,1147
20260914_141144_206684,1,1,REST,673,0.673,1156
20260914_141144_206684,1,1,REST,674,0.674,1140
20260914_141144_206684,1,1,REST,675,0.675,1136
20260914_141144_206684,1,1,REST,676,0.676,1139
20260914_141144_206684,1,1,REST,677,0.677,1136
20260914_141144_206684,1,1,REST,678,0.678,1137
20260914_141144_206684,1,1,REST,679,0.679,1131
20260914_141144_206684,1,1,REST,680,0.68,1136
20260914_141144_206684,1,1,REST,681,0.681,1136
20260914_141144_206684,1,1,REST,682,0.682,1135
20260914_141144_206684,1,1,REST,683,0.683,1139
20260914_141144_206684,1,1,REST,684,0.684,1136
20260914_141144_206684,1,1,REST,685,0.685,1134
20260914_141144_206684,1,1,REST,686,0.686,1136
20260914_141144_206684,1,1,REST,687,0.687,1131
20260914_141144_206684,1,1,REST,688,0.688,1141
20260914_141144_206684,1,1,REST,689,0.689,1151
20260914_141144_206684,1,1,REST,690,0.69,1142
20260914_141144_206684,1,1,REST,691,0.691,1140
20260914_141144_206684,1,1,REST,692,0.692,1139
20260914_141144_206684,1,1,REST,693,0.693,1149
20260914_141144_206684,1,1,REST,694,0.694,1151
20260914_141144_206684,1,1,REST,695,0.695,1136
20260914_141144_206684,1,1,REST,696,0.696,1102
20260914_141144_206684,1,1,REST,697,0.697,1137
20260914_141144_206684,1,1,REST,698,0.698,1132
20260914_141144_206684,1,1,REST,699,0.699,1141
20260914_141144_206684,1,1,REST,700,0.7,1137
20260914_141144_206684,1,1,REST,701,0.701,1135
20260914_141144_206684,1,1,REST,702,0.702,1138
20260914_141144_206684,1,1,REST,703,0.703,1138
20260914_141144_206684,1,1,REST,704,0.704,1131
20260914_141144_206684,1,1,REST,705,0.705,1114
20260914_141144_206684,1,1,REST,706,0.706,1138
20260914_141144_206684,1,1,REST,707,0.707,1138
20260914_141144_206684,1,1,REST,708,0.708,1136
20260914_141144_206684,1,1,REST,709,0.709,1138
20260914_141144_206684,1,1,REST,710,0.71,1139
20260914_141144_206684,1,1,REST,711,0.711,1137
20260914_141144_206684,1,1,REST,712,0.712,1137
20260914_141144_206684,1,1,REST,713,0.713,1136
20260914_141144_206684,1,1,REST,714,0.714,1149
20260914_141144_206684,1,1,REST,715,0.715,1142
20260914_141144_206684,1,1,REST,716,0.716,1163
20260914_141144_206684,1,1,REST,717,0.717,1139
20260914_141144_206684,1,1,REST,718,0.718,1136
20260914_141144_206684,1,1,REST,719,0.719,1137
20260914_141144_206684,1,1,REST,720,0.72,1137
20260914_141144_206684,1,1,REST,721,0.721,1141
20260914_141144_206684,1,1,REST,722,0.722,1136
20260914_141144_206684,1,1,REST,723,0.723,1147
20260914_141144_206684,1,1,REST,724,0.724,1131
20260914_141144_206684,1,1,REST,725,0.725,1142
20260914_141144_206684,1,1,REST,726,0.726,1139
20260914_141144_206684,1,1,REST,727,0.727,1136
20260914_141144_206684,1,1,REST,728,0.728,1132
20260914_141144_206684,1,1,REST,729,0.729,1137
20260914_141144_206684,1,1,REST,730,0.73,1136
20260914_141144_206684,1,1,REST,731,0.731,1127
20260914_141144_206684,1,1,REST,732,0.732,1135
20260914_141144_206684,1,1,REST,733,0.733,1136
20260914_141144_206684,1,1,REST,734,0.734,1141
20260914_141144_206684,1,1,REST,735,0.735,1141
20260914_141144_206684,1,1,REST,736,0.736,1151
20260914_141144_206684,1,1,REST,737,0.737,1152
20260914_141144_206684,1,1,REST,738,0.738,1136
20260914_141144_206684,1,1,REST,739,0.739,1136
20260914_141144_206684,1,1,REST,740,0.74,1135
20260914_141144_206684,1,1,REST,741,0.741,1136
20260914_141144_206684,1,1,REST,742,0.742,1142
20260914_141144_206684,1,1,REST,743,0.743,1136
20260914_141144_206684,1,1,REST,744,0.744,1136
20260914_141144_206684,1,1,REST,745,0.745,1134
20260914_141144_206684,1,1,REST,746,0.746,1141
20260914_141144_206684,1,1,REST,747,0.747,1126
20260914_141144_206684,1,1,REST,748,0.748,1142
20260914_141144_206684,1,1,REST,749,0.749,1142
20260914_141144_206684,1,1,REST,750,0.75,1135
20260914_141144_206684,1,1,REST,751,0.751,1137
20260914_141144_206684,1,1,REST,752,0.752,1107
20260914_141144_206684,1,1,REST,753,0.753,1136
20260914_141144_206684,1,1,REST,754,0.754,1207
20260914_141144_206684,1,1,REST,755,0.755,1136
20260914_141144_206684,1,1,REST,756,0.756,1141
20260914_141144_206684,1,1,REST,757,0.757,1136
20260914_141144_206684,1,1,REST,758,0.758,1136
20260914_141144_206684,1,1,REST,759,0.759,1138
20260914_141144_206684,1,1,REST,760,0.76,1150
20260914_141144_206684,1,1,REST,761,0.761,1148
20260914_141144_206684,1,1,REST,762,0.762,1139
20260914_141144_206684,1,1,REST,763,0.763,1136
20260914_141144_206684,1,1,REST,764,0.764,1141
20260914_141144_206684,1,1,REST,765,0.765,1082
20260914_141144_206684,1,1,REST,766,0.766,1141
20260914_141144_206684,1,1,REST,767,0.767,1134
20260914_141144_206684,1,1,REST,768,0.768,1139
20260914_141144_206684,1,1,REST,769,0.769,1133
20260914_141144_206684,1,1,REST,770,0.77,1140
20260914_141144_206684,1,1,REST,771,0.771,1154
20260914_141144_206684,1,1,REST,772,0.772,1157
20260914_141144_206684,1,1,REST,773,0.773,1136
20260914_141144_206684,1,1,REST,774,0.774,1143
20260914_141144_206684,1,1,REST,775,0.775,1135
20260914_141144_206684,1,1,REST,776,0.776,1139
20260914_141144_206684,1,1,REST,777,0.777,1132
20260914_141144_206684,1,1,REST,778,0.778,1136
20260914_141144_206684,1,1,REST,779,0.779,1136
20260914_141144_206684,1,1,REST,780,0.78,1131
20260914_141144_206684,1,1,REST,781,0.781,1133
20260914_141144_206684,1,1,REST,782,0.782,1149
20260914_141144_206684,1,1,REST,783,0.783,1156
20260914_141144_206684,1,1,REST,784,0.784,1137
20260914_141144_206684,1,1,REST,785,0.785,1137
20260914_141144_206684,1,1,REST,786,0.786,1139
20260914_141144_206684,1,1,REST,787,0.787,1137
20260914_141144_206684,1,1,REST,788,0.788,1139
20260914_141144_206684,1,1,REST,789,0.789,1143
20260914_141144_206684,1,1,REST,790,0.79,1139
20260914_141144_206684,1,1,REST,791,0.791,1138
20260914_141144_206684,1,1,REST,792,0.792,1138
20260914_141144_206684,1,1,REST,793,0.793,1139
20260914_141144_206684,1,1,REST,794,0.794,1143
20260914_141144_206684,1,1,REST,795,0.795,1141
20260914_141144_206684,1,1,REST,796,0.796,1136
20260914_141144_206684,1,1,REST,797,0.797,1137
20260914_141144_206684,1,1,REST,798,0.798,1136
20260914_141144_206684,1,1,REST,799,0.799,1133
20260914_141144_206684,1,1,REST,800,0.8,1137
20260914_141144_206684,1,1,REST,801,0.801,1149
20260914_141144_206684,1,1,REST,802,0.802,1136
20260914_141144_206684,1,1,REST,803,0.803,1139
20260914_141144_206684,1,1,REST,804,0.804,1139
20260914_141144_206684,1,1,REST,805,0.805,1136
20260914_141144_206684,1,1,REST,806,0.806,1139
20260914_141144_206684,1,1,REST,807,0.807,1138
20260914_141144_206684,1,1,REST,808,0.808,1141
20260914_141144_206684,1,1,REST,809,0.809,1136
20260914_141144_206684,1,1,REST,810,0.81,1136
20260914_141144_206684,1,1,REST,811,0.811,1141
20260914_141144_206684,1,1,REST,812,0.812,1149
20260914_141144_206684,1,1,REST,813,0.813,1137
20260914_141144_206684,1,1,REST,814,0.814,1137
20260914_141144_206684,1,1,REST,815,0.815,1138
20260914_141144_206684,1,1,REST,816,0.816,1137
20260914_141144_206684,1,1,REST,817,0.817,1137
20260914_141144_206684,1,1,REST,818,0.818,1139
20260914_141144_206684,1,1,REST,819,0.819,1136
20260914_141144_206684,1,1,REST,820,0.82,1135
20260914_141144_206684,1,1,REST,821,0.821,1136
20260914_141144_206684,1,1,REST,822,0.822,1136
20260914_141144_206684,1,1,REST,823,0.823,1133
20260914_141144_206684,1,1,REST,824,0.824,1131
20260914_141144_206684,1,1,REST,825,0.825,1135
20260914_141144_206684,1,1,REST,826,0.826,1152
20260914_141144_206684,1,1,REST,827,0.827,1127
20260914_141144_206684,1,1,REST,828,0.828,1141
20260914_141144_206684,1,1,REST,829,0.829,1141
20260914_141144_206684,1,1,REST,830,0.83,1141
20260914_141144_206684,1,1,REST,831,0.831,1142
20260914_141144_206684,1,1,REST,832,0.832,1135
20260914_141144_206684,1,1,REST,833,0.833,1143
20260914_141144_206684,1,1,REST,834,0.834,1040
20260914_141144_206684,1,1,REST,835,0.835,1137
20260914_141144_206684,1,1,REST,836,0.836,1151
20260914_141144_206684,1,1,REST,837,0.837,1154
20260914_141144_206684,1,1,REST,838,0.838,1143
20260914_141144_206684,1,1,REST,839,0.839,1142
20260914_141144_206684,1,1,REST,840,0.84,1136
20260914_141144_206684,1,1,REST,841,0.841,1136
20260914_141144_206684,1,1,REST,842,0.842,1138
20260914_141144_206684,1,1,REST,843,0.843,1125
20260914_141144_206684,1,1,REST,844,0.844,1136
20260914_141144_206684,1,1,REST,845,0.845,1136
20260914_141144_206684,1,1,REST,846,0.846,1136
20260914_141144_206684,1,1,REST,847,0.847,1135
20260914_141144_206684,1,1,REST,848,0.848,1141
20260914_141144_206684,1,1,REST,849,0.849,1152
20260914_141144_206684,1,1,REST,850,0.85,1140
20260914_141144_206684,1,1,REST,851,0.851,1117
20260914_141144_206684,1,1,REST,852,0.852,1023
20260914_141144_206684,1,1,REST,853,0.853,1147
20260914_141144_206684,1,1,REST,854,0.854,1135
20260914_141144_206684,1,1,REST,855,0.855,1139
20260914_141144_206684,1,1,REST,856,0.856,1136
20260914_141144_206684,1,1,REST,857,0.857,1136
20260914_141144_206684,1,1,REST,858,0.858,1142
20260914_141144_206684,1,1,REST,859,0.859,1152
20260914_141144_206684,1,1,REST,860,0.86,1151
20260914_141144_206684,1,1,REST,861,0.861,1136
20260914_141144_206684,1,1,REST,862,0.862,1139
20260914_141144_206684,1,1,REST,863,0.863,1147
20260914_141144_206684,1,1,REST,864,0.864,1133
20260914_141144_206684,1,1,REST,865,0.865,1136
20260914_141144_206684,1,1,REST,866,0.866,1136
20260914_141144_206684,1,1,REST,867,0.867,1136
20260914_141144_206684,1,1,REST,868,0.868,1148
20260914_141144_206684,1,1,REST,869,0.869,1137
20260914_141144_206684,1,1,REST,870,0.87,1151
20260914_141144_206684,1,1,REST,871,0.871,1162
20260914_141144_206684,1,1,REST,872,0.872,1141
20260914_141144_206684,1,1,REST,873,0.873,1138
20260914_141144_206684,1,1,REST,874,0.874,1136
20260914_141144_206684,1,1,REST,875,0.875,1142
20260914_141144_206684,1,1,REST,876,0.876,1136
20260914_141144_206684,1,1,REST,877,0.877,1136
20260914_141144_206684,1,1,REST,878,0.878,1136
20260914_141144_206684,1,1,REST,879,0.879,1136
20260914_141144_206684,1,1,REST,880,0.88,1205
20260914_141144_206684,1,1,REST,881,0.881,1147
20260914_141144_206684,1,1,REST,882,0.882,1139
20260914_141144_206684,1,1,REST,883,0.883,1136
20260914_141144_206684,1,1,REST,884,0.884,1136
20260914_141144_206684,1,1,REST,885,0.885,1136
20260914_141144_206684,1,1,REST,886,0.886,1116
20260914_141144_206684,1,1,REST,887,0.887,1138
20260914_141144_206684,1,1,REST,888,0.888,1141
20260914_141144_206684,1,1,REST,889,0.889,1139
20260914_141144_206684,1,1,REST,890,0.89,1141
20260914_141144_206684,1,1,REST,891,0.891,1138
20260914_141144_206684,1,1,REST,892,0.892,1145
20260914_141144_206684,1,1,REST,893,0.893,1142
20260914_141144_206684,1,1,REST,894,0.894,1136
20260914_141144_206684,1,1,REST,895,0.895,1137
20260914_141144_206684,1,1,REST,896,0.896,1139
20260914_141144_206684,1,1,REST,897,0.897,1143
20260914_141144_206684,1,1,REST,898,0.898,1136
20260914_141144_206684,1,1,REST,899,0.899,1140
20260914_141144_206684,1,1,REST,900,0.9,1152
20260914_141144_206684,1,1,REST,901,0.901,1143
20260914_141144_206684,1,1,REST,902,0.902,1143
20260914_141144_206684,1,1,REST,903,0.903,1136
20260914_141144_206684,1,1,REST,904,0.904,1129
20260914_141144_206684,1,1,REST,905,0.905,1137
20260914_141144_206684,1,1,REST,906,0.906,1136
20260914_141144_206684,1,1,REST,907,0.907,1145
20260914_141144_206684,1,1,REST,908,0.908,1136
20260914_141144_206684,1,1,REST,909,0.909,1141
20260914_141144_206684,1,1,REST,910,0.91,1136
20260914_141144_206684,1,1,REST,911,0.911,1149
20260914_141144_206684,1,1,REST,912,0.912,1137
20260914_141144_206684,1,1,REST,913,0.913,1146
20260914_141144_206684,1,1,REST,914,0.914,1151
20260914_141144_206684,1,1,REST,915,0.915,1131
20260914_141144_206684,1,1,REST,916,0.916,1137
20260914_141144_206684,1,1,REST,917,0.917,1135
20260914_141144_206684,1,1,REST,918,0.918,1135
20260914_141144_206684,1,1,REST,919,0.919,1138
20260914_141144_206684,1,1,REST,920,0.92,1141
20260914_141144_206684,1,1,REST,921,0.921,1141
20260914_141144_206684,1,1,REST,922,0.922,1134
20260914_141144_206684,1,1,REST,923,0.923,1149
20260914_141144_206684,1,1,REST,924,0.924,1135
20260914_141144_206684,1,1,REST,925,0.925,1136
20260914_141144_206684,1,1,REST,926,0.926,1137
20260914_141144_206684,1,1,REST,927,0.927,1143
20260914_141144_206684,1,1,REST,928,0.928,1129
20260914_141144_206684,1,1,REST,929,0.929,1141
20260914_141144_206684,1,1,REST,930,0.93,1138
20260914_141144_206684,1,1,REST,931,0.931,1136
20260914_141144_206684,1,1,REST,932,0.932,1136
20260914_141144_206684,1,1,REST,933,0.933,1149
20260914_141144_206684,1,1,REST,934,0.934,1141
20260914_141144_206684,1,1,REST,935,0.935,1142
20260914_141144_206684,1,1,REST,936,0.936,1146
20260914_141144_206684,1,1,REST,937,0.937,1138
20260914_141144_206684,1,1,REST,938,0.938,1143
20260914_141144_206684,1,1,REST,939,0.939,1130
20260914_141144_206684,1,1,REST,940,0.94,1136
20260914_141144_206684,1,1,REST,941,0.941,1131
20260914_141144_206684,1,1,REST,942,0.942,1134
20260914_141144_206684,1,1,REST,943,0.943,1127
20260914_141144_206684,1,1,REST,944,0.944,1152
20260914_141144_206684,1,1,REST,945,0.945,1142
20260914_141144_206684,1,1,REST,946,0.946,1136
20260914_141144_206684,1,1,REST,947,0.947,1136
20260914_141144_206684,1,1,REST,948,0.948,1139
20260914_141144_206684,1,1,REST,949,0.949,1140
20260914_141144_206684,1,1,REST,950,0.95,1152
20260914_141144_206684,1,1,REST,951,0.951,1140
20260914_141144_206684,1,1,REST,952,0.952,1143
20260914_141144_206684,1,1,REST,953,0.953,1138
20260914_141144_206684,1,1,REST,954,0.954,1136
20260914_141144_206684,1,1,REST,955,0.955,1137
20260914_141144_206684,1,1,REST,956,0.956,1137
20260914_141144_206684,1,1,REST,957,0.957,1139
20260914_141144_206684,1,1,REST,958,0.958,1137
20260914_141144_206684,1,1,REST,959,0.959,1139
20260914_141144_206684,1,1,REST,960,0.96,1136
20260914_141144_206684,1,1,REST,961,0.961,1135
20260914_141144_206684,1,1,REST,962,0.962,1141
20260914_141144_206684,1,1,REST,963,0.963,1130
20260914_141144_206684,1,1,REST,964,0.964,1136
20260914_141144_206684,1,1,REST,965,0.965,1142
20260914_141144_206684,1,1,REST,966,0.966,1137
20260914_141144_206684,1,1,REST,967,0.967,1115
20260914_141144_206684,1,1,REST,968,0.968,1137
20260914_141144_206684,1,1,REST,969,0.969,1136
20260914_141144_206684,1,1,REST,970,0.97,1154
20260914_141144_206684,1,1,REST,971,0.971,1142
20260914_141144_206684,1,1,REST,972,0.972,1137
20260914_141144_206684,1,1,REST,973,0.973,1139
20260914_141144_206684,1,1,REST,974,0.974,1139
20260914_141144_206684,1,1,REST,975,0.975,1142
20260914_141144_206684,1,1,REST,976,0.976,1141
20260914_141144_206684,1,1,REST,977,0.977,1138
20260914_141144_206684,1,1,REST,978,0.978,1136
20260914_141144_206684,1,1,REST,979,0.979,1136
20260914_141144_206684,1,1,REST,980,0.98,1137
20260914_141144_206684,1,1,REST,981,0.981,1133
20260914_141144_206684,1,1,REST,982,0.982,1144
20260914_141144_206684,1,1,REST,983,0.983,1178
20260914_141144_206684,1,1,REST,984,0.984,1151
20260914_141144_206684,1,1,REST,985,0.985,1136
20260914_141144_206684,1,1,REST,986,0.986,1138
20260914_141144_206684,1,1,REST,987,0.987,1139
20260914_141144_206684,1,1,REST,988,0.988,1139
20260914_141144_206684,1,1,REST,989,0.989,1149
20260914_141144_206684,1,1,REST,990,0.99,1136
20260914_141144_206684,1,1,REST,991,0.991,1138
20260914_141144_206684,1,1,REST,992,0.992,1136
20260914_141144_206684,1,1,REST,993,0.993,1135
20260914_141144_206684,1,1,REST,994,0.994,1136
20260914_141144_206684,1,1,REST,995,0.995,1151
20260914_141144_206684,1,1,REST,996,0.996,1136
20260914_141144_206684,1,1,REST,997,0.997,1135
20260914_141144_206684,1,1,REST,998,0.998,1145
20260914_141144_206684,1,1,REST,999,0.999,1135
20260914_141144_206684,1,1,REST,1000,1.0,1203
20260914_141144_206684,1,1,REST,1001,1.001,1131
20260914_141144_206684,1,1,REST,1002,1.002,1136
20260914_141144_206684,1,1,REST,1003,1.003,1139
20260914_141144_206684,1,1,REST,1004,1.004,1136
20260914_141144_206684,1,1,REST,1005,1.005,1138
20260914_141144_206684,1,1,REST,1006,1.006,1136
20260914_141144_206684,1,1,REST,1007,1.007,1154
20260914_141144_206684,1,1,REST,1008,1.008,1153
20260914_141144_206684,1,1,REST,1009,1.009,1139
20260914_141144_206684,1,1,REST,1010,1.01,1139
20260914_141144_206684,1,1,REST,1011,1.011,1139
20260914_141144_206684,1,1,REST,1012,1.012,1138
20260914_141144_206684,1,1,REST,1013,1.013,1134
20260914_141144_206684,1,1,REST,1014,1.014,1135
20260914_141144_206684,1,1,REST,1015,1.015,1142
20260914_141144_206684,1,1,REST,1016,1.016,1137
20260914_141144_206684,1,1,REST,1017,1.017,1136
20260914_141144_206684,1,1,REST,1018,1.018,1136
20260914_141144_206684,1,1,REST,1019,1.019,1138
20260914_141144_206684,1,1,REST,1020,1.02,1143
20260914_141144_206684,1,1,REST,1021,1.021,1133
20260914_141144_206684,1,1,REST,1022,1.022,1136
20260914_141144_206684,1,1,REST,1023,1.023,1130
20260914_141144_206684,1,1,REST,1024,1.024,1136
20260914_141144_206684,1,1,REST,1025,1.025,1138
20260914_141144_206684,1,1,REST,1026,1.026,1135
20260914_141144_206684,1,1,REST,1027,1.027,1139
20260914_141144_206684,1,1,REST,1028,1.028,1136
20260914_141144_206684,1,1,REST,1029,1.029,1122
20260914_141144_206684,1,1,REST,1030,1.03,1136
20260914_141144_206684,1,1,REST,1031,1.031,1151
20260914_141144_206684,1,1,REST,1032,1.032,1141
20260914_141144_206684,1,1,REST,1033,1.033,1155
20260914_141144_206684,1,1,REST,1034,1.034,1137
20260914_141144_206684,1,1,REST,1035,1.035,1123
20260914_141144_206684,1,1,REST,1036,1.036,1138
20260914_141144_206684,1,1,REST,1037,1.037,1136
20260914_141144_206684,1,1,REST,1038,1.038,1136
20260914_141144_206684,1,1,REST,1039,1.039,1137
20260914_141144_206684,1,1,REST,1040,1.04,1136
20260914_141144_206684,1,1,REST,1041,1.041,1136
20260914_141144_206684,1,1,REST,1042,1.042,1135
20260914_141144_206684,1,1,REST,1043,1.043,1137
20260914_141144_206684,1,1,REST,1044,1.044,1136
20260914_141144_206684,1,1,REST,1045,1.045,1108
20260914_141144_206684,1,1,REST,1046,1.046,1137
20260914_141144_206684,1,1,REST,1047,1.047,1136
20260914_141144_206684,1,1,REST,1048,1.048,1137
20260914_141144_206684,1,1,REST,1049,1.049,1137
20260914_141144_206684,1,1,REST,1050,1.05,1140
20260914_141144_206684,1,1,REST,1051,1.051,1141
20260914_141144_206684,1,1,REST,1052,1.052,1149
20260914_141144_206684,1,1,REST,1053,1.053,1152
20260914_141144_206684,1,1,REST,1054,1.054,1149
20260914_141144_206684,1,1,REST,1055,1.055,1152
20260914_141144_206684,1,1,REST,1056,1.056,1139
20260914_141144_206684,1,1,REST,1057,1.057,1142
20260914_141144_206684,1,1,REST,1058,1.058,1137
20260914_141144_206684,1,1,REST,1059,1.059,1137
20260914_141144_206684,1,1,REST,1060,1.06,1147
20260914_141144_206684,1,1,REST,1061,1.061,1150
20260914_141144_206684,1,1,REST,1062,1.062,1130
20260914_141144_206684,1,1,REST,1063,1.063,1137
20260914_141144_206684,1,1,REST,1064,1.064,1141
20260914_141144_206684,1,1,REST,1065,1.065,1134
20260914_141144_206684,1,1,REST,1066,1.066,1139
20260914_141144_206684,1,1,REST,1067,1.067,1141
20260914_141144_206684,1,1,REST,1068,1.068,1149
20260914_141144_206684,1,1,REST,1069,1.069,1140
20260914_141144_206684,1,1,REST,1070,1.07,1141
20260914_141144_206684,1,1,REST,1071,1.071,1136
20260914_141144_206684,1,1,REST,1072,1.072,1145
20260914_141144_206684,1,1,REST,1073,1.073,1136
20260914_141144_206684,1,1,REST,1074,1.074,1138
20260914_141144_206684,1,1,REST,1075,1.075,1133
20260914_141144_206684,1,1,REST,1076,1.076,1116
20260914_141144_206684,1,1,REST,1077,1.077,1121
20260914_141144_206684,1,1,REST,1078,1.078,1135
20260914_141144_206684,1,1,REST,1079,1.079,1136
20260914_141144_206684,1,1,REST,1080,1.08,1147
20260914_141144_206684,1,1,REST,1081,1.081,1104
20260914_141144_206684,1,1,REST,1082,1.082,1147
20260914_141144_206684,1,1,REST,1083,1.083,1157
20260914_141144_206684,1,1,REST,1084,1.084,1139
20260914_141144_206684,1,1,REST,1085,1.085,1138
20260914_141144_206684,1,1,REST,1086,1.086,1150
20260914_141144_206684,1,1,REST,1087,1.087,1136
20260914_141144_206684,1,1,REST,1088,1.088,1139
20260914_141144_206684,1,1,REST,1089,1.089,1141
20260914_141144_206684,1,1,REST,1090,1.09,1142
20260914_141144_206684,1,1,REST,1091,1.091,1130
20260914_141144_206684,1,1,REST,1092,1.092,1141
20260914_141144_206684,1,1,REST,1093,1.093,1133
20260914_141144_206684,1,1,REST,1094,1.094,1135
20260914_141144_206684,1,1,REST,1095,1.095,1138
20260914_141144_206684,1,1,REST,1096,1.096,1140
20260914_141144_206684,1,1,REST,1097,1.097,1142
20260914_141144_206684,1,1,REST,1098,1.098,1137
20260914_141144_206684,1,1,REST,1099,1.099,1127
20260914_141144_206684,1,1,REST,1100,1.1,1130
20260914_141144_206684,1,1,REST,1101,1.101,1131
20260914_141144_206684,1,1,REST,1102,1.102,1136
20260914_141144_206684,1,1,REST,1103,1.103,1137
20260914_141144_206684,1,1,REST,1104,1.104,1135
20260914_141144_206684,1,1,REST,1105,1.105,1139
20260914_141144_206684,1,1,REST,1106,1.106,1152
20260914_141144_206684,1,1,REST,1107,1.107,1148
20260914_141144_206684,1,1,REST,1108,1.108,1141
20260914_141144_206684,1,1,REST,1109,1.109,1141
20260914_141144_206684,1,1,REST,1110,1.11,1145
20260914_141144_206684,1,1,REST,1111,1.111,1143
20260914_141144_206684,1,1,REST,1112,1.112,1143
20260914_141144_206684,1,1,REST,1113,1.113,1146
20260914_141144_206684,1,1,REST,1114,1.114,1141
20260914_141144_206684,1,1,REST,1115,1.115,1133
20260914_141144_206684,1,1,REST,1116,1.116,1138
20260914_141144_206684,1,1,REST,1117,1.117,1130
20260914_141144_206684,1,1,REST,1118,1.118,1129
20260914_141144_206684,1,1,REST,1119,1.119,1141
20260914_141144_206684,1,1,REST,1120,1.12,1136
20260914_141144_206684,1,1,REST,1121,1.121,1136
20260914_141144_206684,1,1,REST,1122,1.122,1135
20260914_141144_206684,1,1,REST,1123,1.123,1135
20260914_141144_206684,1,1,REST,1124,1.124,1136
20260914_141144_206684,1,1,REST,1125,1.125,1136
20260914_141144_206684,1,1,REST,1126,1.126,1135
20260914_141144_206684,1,1,REST,1127,1.127,1137
20260914_141144_206684,1,1,REST,1128,1.128,1150
20260914_141144_206684,1,1,REST,1129,1.129,1139
20260914_141144_206684,1,1,REST,1130,1.13,1136
20260914_141144_206684,1,1,REST,1131,1.131,1139
20260914_141144_206684,1,1,REST,1132,1.132,1136
20260914_141144_206684,1,1,REST,1133,1.133,1139
20260914_141144_206684,1,1,REST,1134,1.134,1148
20260914_141144_206684,1,1,REST,1135,1.135,1143
20260914_141144_206684,1,1,REST,1136,1.136,1147
20260914_141144_206684,1,1,REST,1137,1.137,1137
20260914_141144_206684,1,1,REST,1138,1.138,1142
20260914_141144_206684,1,1,REST,1139,1.139,1136
20260914_141144_206684,1,1,REST,1140,1.14,1139
20260914_141144_206684,1,1,REST,1141,1.141,1142
20260914_141144_206684,1,1,REST,1142,1.142,1145
20260914_141144_206684,1,1,REST,1143,1.143,1147
20260914_141144_206684,1,1,REST,1144,1.144,1135
20260914_141144_206684,1,1,REST,1145,1.145,1136
20260914_141144_206684,1,1,REST,1146,1.146,1142
20260914_141144_206684,1,1,REST,1147,1.147,1129
20260914_141144_206684,1,1,REST,1148,1.148,1136
20260914_141144_206684,1,1,REST,1149,1.149,1123
20260914_141144_206684,1,1,REST,1150,1.15,1134
20260914_141144_206684,1,1,REST,1151,1.151,1143
20260914_141144_206684,1,1,REST,1152,1.152,1129
20260914_141144_206684,1,1,REST,1153,1.153,1131
20260914_141144_206684,1,1,REST,1154,1.154,1137
20260914_141144_206684,1,1,REST,1155,1.155,1136
20260914_141144_206684,1,1,REST,1156,1.156,1216
20260914_141144_206684,1,1,REST,1157,1.157,1136
20260914_141144_206684,1,1,REST,1158,1.158,1141
20260914_141144_206684,1,1,REST,1159,1.159,1139
20260914_141144_206684,1,1,REST,1160,1.16,1135
20260914_141144_206684,1,1,REST,1161,1.161,1141
20260914_141144_206684,1,1,REST,1162,1.162,1135
20260914_141144_206684,1,1,REST,1163,1.163,1143
20260914_141144_206684,1,1,REST,1164,1.164,1136
20260914_141144_206684,1,1,REST,1165,1.165,1136
20260914_141144_206684,1,1,REST,1166,1.166,1136
20260914_141144_206684,1,1,REST,1167,1.167,1136
20260914_141144_206684,1,1,REST,1168,1.168,1136
20260914_141144_206684,1,1,REST,1169,1.169,1154
20260914_141144_206684,1,1,REST,1170,1.17,1152
20260914_141144_206684,1,1,REST,1171,1.171,1146
20260914_141144_206684,1,1,REST,1172,1.172,1157
20260914_141144_206684,1,1,REST,1173,1.173,1142
20260914_141144_206684,1,1,REST,1174,1.174,1136
20260914_141144_206684,1,1,REST,1175,1.175,1138
20260914_141144_206684,1,1,REST,1176,1.176,1139
20260914_141144_206684,1,1,REST,1177,1.177,1136
20260914_141144_206684,1,1,REST,1178,1.178,1135
20260914_141144_206684,1,1,REST,1179,1.179,1141
20260914_141144_206684,1,1,REST,1180,1.18,1150
20260914_141144_206684,1,1,REST,1181,1.181,1141
20260914_141144_206684,1,1,REST,1182,1.182,1136
20260914_141144_206684,1,1,REST,1183,1.183,1139
20260914_141144_206684,1,1,REST,1184,1.184,1163
20260914_141144_206684,1,1,REST,1185,1.185,1143
20260914_141144_206684,1,1,REST,1186,1.186,1111
20260914_141144_206684,1,1,REST,1187,1.187,1134
20260914_141144_206684,1,1,REST,1188,1.188,1128
20260914_141144_206684,1,1,REST,1189,1.189,1121
20260914_141144_206684,1,1,REST,1190,1.19,1137
20260914_141144_206684,1,1,REST,1191,1.191,1136
20260914_141144_206684,1,1,REST,1192,1.192,1142
20260914_141144_206684,1,1,REST,1193,1.193,1136
20260914_141144_206684,1,1,REST,1194,1.194,1072
20260914_141144_206684,1,1,REST,1195,1.195,1136
20260914_141144_206684,1,1,REST,1196,1.196,1136
20260914_141144_206684,1,1,REST,1197,1.197,1131
20260914_141144_206684,1,1,REST,1198,1.198,1145
