session_id,trial_id,repetition,label,sample,time_s,adc
20260914_141209_795449,1,1,REST,1521,1.521,1132
20260914_141209_795449,1,1,REST,1522,1.522,1139
20260914_141209_795449,1,1,REST,1523,1.523,1139
20260914_141209_795449,1,1,REST,1524,1.524,1136
20260914_141209_795449,1,1,REST,1525,1.525,1141
20260914_141209_795449,1,1,REST,1526,1.526,1123
20260914_141209_795449,1,1,REST,1527,1.527,1111
20260914_141209_795449,1,1,REST,1528,1.528,1114
20260914_141209_795449,1,1,REST,1529,1.529,1105
20260914_141209_795449,1,1,REST,1530,1.53,1136
20260914_141209_795449,1,1,REST,1531,1.531,1101
20260914_141209_795449,1,1,REST,1532,1.532,1102
20260914_141209_795449,1,1,REST,1533,1.533,1107
20260914_141209_795449,1,1,REST,1534,1.534,1106
20260914_141209_795449,1,1,REST,1535,1.535,1121
20260914_141209_795449,1,1,REST,1536,1.536,1115
20260914_141209_795449,1,1,REST,1537,1.537,1131
20260914_141209_795449,1,1,REST,1538,1.538,1135
20260914_141209_795449,1,1,REST,1539,1.539,1136
20260914_141209_795449,1,1,REST,1540,1.54,1142
20260914_141209_795449,1,1,REST,1541,1.541,1138
20260914_141209_795449,1,1,REST,1542,1.542,1136
20260914_141209_795449,1,1,REST,1543,1.543,1138
20260914_141209_795449,1,1,REST,1544,1.544,1136
20260914_141209_795449,1,1,REST,1545,1.545,1135
20260914_141209_795449,1,1,REST,1546,1.546,1132
20260914_141209_795449,1,1,REST,1547,1.547,1127
20260914_141209_795449,1,1,REST,1548,1.548,1109
20260914_141209_795449,1,1,REST,1549,1.549,1109
20260914_141209_795449,1,1,REST,1550,1.55,1104
20260914_141209_795449,1,1,REST,1551,1.551,1103
20260914_141209_795449,1,1,REST,1552,1.552,1093
20260914_141209_795449,1,1,REST,1553,1.553,1104
20260914_141209_795449,1,1,REST,1554,1.554,1110
20260914_141209_795449,1,1,REST,1555,1.555,1107
20260914_141209_795449,1,1,REST,1556,1.556,1114
20260914_141209_795449,1,1,REST,1557,1.557,1125
20260914_141209_795449,1,1,REST,1558,1.558,1133
20260914_141209_795449,1,1,REST,1559,1.559,1133
20260914_141209_795449,1,1,REST,1560,1.56,1130
20260914_141209_795449,1,1,REST,1561,1.561,1135
20260914_141209_795449,1,1,REST,1562,1.562,1136
20260914_141209_795449,1,1,REST,1563,1.563,1135
20260914_141209_795449,1,1,REST,1564,1.564,1126
20260914_141209_795449,1,1,REST,1565,1.565,1142
20260914_141209_795449,1,1,REST,1566,1.566,1120
20260914_141209_795449,1,1,REST,1567,1.567,1139
20260914_141209_795449,1,1,REST,1568,1.568,1113
20260914_141209_795449,1,1,REST,1569,1.569,1116
20260914_141209_795449,1,1,REST,1570,1.57,1107
20260914_141209_795449,1,1,REST,1571,1.571,1104
20260914_141209_795449,1,1,REST,1572,1.572,1105
20260914_141209_795449,1,1,REST,1573,1.573,1106
20260914_141209_795449,1,1,REST,1574,1.574,1107
20260914_141209_795449,1,1,REST,1575,1.575,1113
20260914_141209_795449,1,1,REST,1576,1.576,1111
20260914_141209_795449,1,1,REST,1577,1.577,1119
20260914_141209_795449,1,1,REST,1578,1.578,1129
20260914_141209_795449,1,1,REST,1579,1.579,1130
20260914_141209_795449,1,1,REST,1580,1.58,1129
20260914_141209_795449,1,1,REST,1581,1.581,1140
20260914_141209_795449,1,1,REST,1582,1.582,1136
20260914_141209_795449,1,1,REST,1583,1.583,1131
20260914_141209_795449,1,1,REST,1584,1.584,1139
20260914_141209_795449,1,1,REST,1585,1.585,1133
20260914_141209_795449,1,1,REST,1586,1.586,1131
20260914_141209_795449,1,1,REST,1587,1.587,1119
20260914_141209_795449,1,1,REST,1588,1.588,1107
20260914_141209_795449,1,1,REST,1589,1.589,1113
20260914_141209_795449,1,1,REST,1590,1.59,1104
20260914_141209_795449,1,1,REST,1591,1.591,1094
20260914_141209_795449,1,1,REST,1592,1.592,1094
20260914_141209_795449,1,1,REST,1593,1.593,1102
20260914_141209_795449,1,1,REST,1594,1.594,1105
20260914_141209_795449,1,1,REST,1595,1.595,1107
20260914_141209_795449,1,1,REST,1596,1.596,1118
20260914_141209_795449,1,1,REST,1597,1.597,1115
20260914_141209_795449,1,1,REST,1598,1.598,1121
20260914_141209_795449,1,1,REST,1599,1.599,1129
20260914_141209_795449,1,1,REST,1600,1.6,1137
20260914_141209_795449,1,1,REST,1601,1.601,1142
20260914_141209_795449,1,1,REST,1602,1.602,1136
20260914_141209_795449,1,1,REST,1603,1.603,1134
20260914_141209_795449,1,1,REST,1604,1.604,1138
20260914_141209_795449,1,1,REST,1605,1.605,1133
20260914_141209_795449,1,1,REST,1606,1.606,1127
20260914_141209_795449,1,1,REST,1607,1.607,1117
20260914_141209_795449,1,1,REST,1608,1.608,1092
20260914_141209_795449,1,1,REST,1609,1.609,1105
20260914_141209_795449,1,1,REST,1610,1.61,1107
20260914_141209_795449,1,1,REST,1611,1.611,1104
20260914_141209_795449,1,1,REST,1612,1.612,1085
20260914_141209_795449,1,1,REST,1613,1.613,1110
20260914_141209_795449,1,1,REST,1614,1.614,1104
20260914_141209_795449,1,1,REST,1615,1.615,1105
20260914_141209_795449,1,1,REST,1616,1.616,1106
20260914_141209_795449,1,1,REST,1617,1.617,1115
20260914_141209_795449,1,1,REST,1618,1.618,1135
20260914_141209_795449,1,1,REST,1619,1.619,1139
20260914_141209_795449,1,1,REST,1620,1.62,1138
20260914_141209_795449,1,1,REST,1621,1.621,1137
20260914_141209_795449,1,1,REST,1622,1.622,1141
20260914_141209_795449,1,1,REST,1623,1.623,1137
20260914_141209_795449,1,1,REST,1624,1.624,1134
20260914_141209_795449,1,1,REST,1625,1.625,1136
20260914_141209_795449,1,1,REST,1626,1.626,1126
20260914_141209_795449,1,1,REST,1627,1.627,1117
20260914_141209_795449,1,1,REST,1628,1.628,1114
20260914_141209_795449,1,1,REST,1629,1.629,1105
20260914_141209_795449,1,1,REST,1630,1.63,1104
20260914_141209_795449,1,1,REST,1631,1.631,1098
20260914_141209_795449,1,1,REST,1632,1.632,1094
20260914_141209_795449,1,1,REST,1633,1.633,1118
20260914_141209_795449,1,1,REST,1634,1.634,1111
20260914_141209_795449,1,1,REST,1635,1.635,1108
20260914_141209_795449,1,1,REST,1636,1.636,1116
20260914_141209_795449,1,1,REST,1637,1.637,1119
20260914_141209_795449,1,1,REST,1638,1.638,1125
20260914_141209_795449,1,1,REST,1639,1.639,1127
20260914_141209_795449,1,1,REST,1640,1.64,1139
20260914_141209_795449,1,1,REST,1641,1.641,1138
20260914_141209_795449,1,1,REST,1642,1.642,1137
20260914_141209_795449,1,1,REST,1643,1.643,1138
20260914_141209_795449,1,1,REST,1644,1.644,1134
20260914_141209_795449,1,1,REST,1645,1.645,1131
20260914_141209_795449,1,1,REST,1646,1.646,1121
20260914_141209_795449,1,1,REST,1647,1.647,1122
20260914_141209_795449,1,1,REST,1648,1.648,1112
20260914_141209_795449,1,1,REST,1649,1.649,1110
20260914_141209_795449,1,1,REST,1650,1.65,1115
20260914_141209_795449,1,1,REST,1651,1.651,1104
20260914_141209_795449,1,1,REST,1652,1.652,1086
20260914_141209_795449,1,1,REST,1653,1.653,1104
20260914_141209_795449,1,1,REST,1654,1.654,1101
20260914_141209_795449,1,1,REST,1655,1.655,1106
20260914_141209_795449,1,1,REST,1656,1.656,1117
20260914_141209_795449,1,1,REST,1657,1.657,1117
20260914_141209_795449,1,1,REST,1658,1.658,1129
20260914_141209_795449,1,1,REST,1659,1.659,1135
20260914_141209_795449,1,1,REST,1660,1.66,1137
20260914_141209_795449,1,1,REST,1661,1.661,1135
20260914_141209_795449,1,1,REST,1662,1.662,1146
20260914_141209_795449,1,1,REST,1663,1.663,1140
20260914_141209_795449,1,1,REST,1664,1.664,1132
20260914_141209_795449,1,1,REST,1665,1.665,1131
20260914_141209_795449,1,1,REST,1666,1.666,1127
20260914_141209_795449,1,1,REST,1667,1.667,1152
20260914_141209_795449,1,1,REST,1668,1.668,1112
20260914_141209_795449,1,1,REST,1669,1.669,1104
20260914_141209_795449,1,1,REST,1670,1.67,1101
20260914_141209_795449,1,1,REST,1671,1.671,1106
20260914_141209_795449,1,1,REST,1672,1.672,1098
20260914_141209_795449,1,1,REST,1673,1.673,1103
20260914_141209_795449,1,1,REST,1674,1.674,1104
20260914_141209_795449,1,1,REST,1675,1.675,1109
20260914_141209_795449,1,1,REST,1676,1.676,1105
20260914_141209_795449,1,1,REST,1677,1.677,1117
20260914_141209_795449,1,1,REST,1678,1.678,1132
20260914_141209_795449,1,1,REST,1679,1.679,1132
20260914_141209_795449,1,1,REST,1680,1.68,1141
20260914_141209_795449,1,1,REST,1681,1.681,1137
20260914_141209_795449,1,1,REST,1682,1.682,1141
20260914_141209_795449,1,1,REST,1683,1.683,1141
20260914_141209_795449,1,1,REST,1684,1.684,1135
20260914_141209_795449,1,1,REST,1685,1.685,1123
20260914_141209_795449,1,1,REST,1686,1.686,1127
20260914_141209_795449,1,1,REST,1687,1.687,1113
20260914_141209_795449,1,1,REST,1688,1.688,1114
20260914_141209_795449,1,1,REST,1689,1.689,1104
20260914_141209_795449,1,1,REST,1690,1.69,1104
20260914_141209_795449,1,1,REST,1691,1.691,1104
20260914_141209_795449,1,1,REST,1692,1.692,1108
20260914_141209_795449,1,1,REST,1693,1.693,1106
20260914_141209_795449,1,1,REST,1694,1.694,1105
20260914_141209_795449,1,1,REST,1695,1.695,1109
20260914_141209_795449,1,1,REST,1696,1.696,1118
20260914_141209_795449,1,1,REST,1697,1.697,1117
20260914_141209_795449,1,1,REST,1698,1.698,1127
20260914_141209_795449,1,1,REST,1699,1.699,1136
20260914_141209_795449,1,1,REST,1700,1.7,1136
20260914_141209_795449,1,1,REST,1701,1.701,1149
20260914_141209_795449,1,1,REST,1702,1.702,1136
20260914_141209_795449,1,1,REST,1703,1.703,1133
20260914_141209_795449,1,1,REST,1704,1.704,1135
20260914_141209_795449,1,1,REST,1705,1.705,1133
20260914_141209_795449,1,1,REST,1706,1.706,1130
20260914_141209_795449,1,1,REST,1707,1.707,1122
20260914_141209_795449,1,1,REST,1708,1.708,1110
20260914_141209_795449,1,1,REST,1709,1.709,1105
20260914_141209_795449,1,1,REST,1710,1.71,1109
20260914_141209_795449,1,1,REST,1711,1.711,1108
20260914_141209_795449,1,1,REST,1712,1.712,1099
20260914_141209_795449,1,1,REST,1713,1.713,1104
20260914_141209_795449,1,1,REST,1714,1.714,1109
20260914_141209_795449,1,1,REST,1715,1.715,1115
20260914_141209_795449,1,1,REST,1716,1.716,1117
20260914_141209_795449,1,1,REST,1717,1.717,1121
20260914_141209_795449,1,1,REST,1718,1.718,1133
20260914_141209_795449,1,1,REST,1719,1.719,1136
20260914_141209_795449,1,1,REST,1720,1.72,1114
20260914_141209_795449,1,1,REST,1721,1.721,1115
20260914_141209_795449,1,1,REST,1722,1.722,1138
20260914_141209_795449,1,1,REST,1723,1.723,1136
20260914_141209_795449,1,1,REST,1724,1.724,1134
20260914_141209_795449,1,1,REST,1725,1.725,1129
20260914_141209_795449,1,1,REST,1726,1.726,1126
20260914_141209_795449,1,1,REST,1727,1.727,1129
20260914_141209_795449,1,1,REST,1728,1.728,1115
20260914_141209_795449,1,1,REST,1729,1.729,1103
20260914_141209_795449,1,1,REST,1730,1.73,1101
20260914_141209_795449,1,1,REST,1731,1.731,1110
20260914_141209_795449,1,1,REST,1732,1.732,1102
20260914_141209_795449,1,1,REST,1733,1.733,1102
20260914_141209_795449,1,1,REST,1734,1.734,1106
20260914_141209_795449,1,1,REST,1735,1.735,1115
20260914_141209_795449,1,1,REST,1736,1.736,1110
20260914_141209_795449,1,1,REST,1737,1.737,1118
20260914_141209_795449,1,1,REST,1738,1.738,1132
20260914_141209_795449,1,1,REST,1739,1.739,1136
20260914_141209_795449,1,1,REST,1740,1.74,1125
20260914_141209_795449,1,1,REST,1741,1.741,1127
20260914_141209_795449,1,1,REST,1742,1.742,1137
20260914_141209_795449,1,1,REST,1743,1.743,1137
20260914_141209_795449,1,1,REST,1744,1.744,1133
20260914_141209_795449,1,1,REST,1745,1.745,1130
20260914_141209_795449,1,1,REST,1746,1.746,1126
20260914_141209_795449,1,1,REST,1747,1.747,1121
20260914_141209_795449,1,1,REST,1748,1.748,1104
20260914_141209_795449,1,1,REST,1749,1.749,1104
20260914_141209_795449,1,1,REST,1750,1.75,1119
20260914_141209_795449,1,1,REST,1751,1.751,1108
20260914_141209_795449,1,1,REST,1752,1.752,1099
20260914_141209_795449,1,1,REST,1753,1.753,1106
20260914_141209_795449,1,1,REST,1754,1.754,1107
20260914_141209_795449,1,1,REST,1755,1.755,1107
20260914_141209_795449,1,1,REST,1756,1.756,1116
20260914_141209_795449,1,1,REST,1757,1.757,1125
20260914_141209_795449,1,1,REST,1758,1.758,1130
20260914_141209_795449,1,1,REST,1759,1.759,1134
20260914_141209_795449,1,1,REST,1760,1.76,1141
20260914_141209_795449,1,1,REST,1761,1.761,1136
20260914_141209_795449,1,1,REST,1762,1.762,1138
20260914_141209_795449,1,1,REST,1763,1.763,1138
20260914_141209_795449,1,1,REST,1764,1.764,1136
20260914_141209_795449,1,1,REST,1765,1.765,1131
20260914_141209_795449,1,1,REST,1766,1.766,1126
20260914_141209_795449,1,1,REST,1767,1.767,1120
20260914_141209_795449,1,1,REST,1768,1.768,1095
20260914_141209_795449,1,1,REST,1769,1.769,1106
20260914_141209_795449,1,1,REST,1770,1.77,1114
20260914_141209_795449,1,1,REST,1771,1.771,1105
20260914_141209_795449,1,1,REST,1772,1.772,1099
20260914_141209_795449,1,1,REST,1773,1.773,1103
20260914_141209_795449,1,1,REST,1774,1.774,1104
20260914_141209_795449,1,1,REST,1775,1.775,1104
20260914_141209_795449,1,1,REST,1776,1.776,1110
20260914_141209_795449,1,1,REST,1777,1.777,1127
20260914_141209_795449,1,1,REST,1778,1.778,1135
20260914_141209_795449,1,1,REST,1779,1.779,1130
20260914_141209_795449,1,1,REST,1780,1.78,1136
20260914_141209_795449,1,1,REST,1781,1.781,1140
20260914_141209_795449,1,1,REST,1782,1.782,1140
20260914_141209_795449,1,1,REST,1783,1.783,1137
20260914_141209_795449,1,1,REST,1784,1.784,1136
20260914_141209_795449,1,1,REST,1785,1.785,1137
20260914_141209_795449,1,1,REST,1786,1.786,1134
20260914_141209_795449,1,1,REST,1787,1.787,1124
20260914_141209_795449,1,1,REST,1788,1.788,1113
20260914_141209_795449,1,1,REST,1789,1.789,1111
20260914_141209_795449,1,1,REST,1790,1.79,1106
20260914_141209_795449,1,1,REST,1791,1.791,1104
20260914_141209_795449,1,1,REST,1792,1.792,1104
20260914_141209_795449,1,1,REST,1793,1.793,1104
20260914_141209_795449,1,1,REST,1794,1.794,1108
20260914_141209_795449,1,1,REST,1795,1.795,1114
20260914_141209_795449,1,1,REST,1796,1.796,1114
20260914_141209_795449,1,1,REST,1797,1.797,1119
20260914_141209_795449,1,1,REST,1798,1.798,1129
20260914_141209_795449,1,1,REST,1799,1.799,1134
20260914_141209_795449,1,1,REST,1800,1.8,1130
20260914_141209_795449,1,1,REST,1801,1.801,1134
20260914_141209_795449,1,1,REST,1802,1.802,1137
20260914_141209_795449,1,1,REST,1803,1.803,1136
20260914_141209_795449,1,1,REST,1804,1.804,1138
20260914_141209_795449,1,1,REST,1805,1.805,1136
20260914_141209_795449,1,1,REST,1806,1.806,1135
20260914_141209_795449,1,1,REST,1807,1.807,1129
20260914_141209_795449,1,1,REST,1808,1.808,1117
20260914_141209_795449,1,1,REST,1809,1.809,1109
20260914_141209_795449,1,1,REST,1810,1.81,1105
20260914_141209_795449,1,1,REST,1811,1.811,1106
20260914_141209_795449,1,1,REST,1812,1.812,1088
20260914_141209_795449,1,1,REST,1813,1.813,1093
20260914_141209_795449,1,1,REST,1814,1.814,1104
20260914_141209_795449,1,1,REST,1815,1.815,1111
20260914_141209_795449,1,1,REST,1816,1.816,1107
20260914_141209_795449,1,1,REST,1817,1.817,1119
20260914_141209_795449,1,1,REST,1818,1.818,1135
20260914_141209_795449,1,1,REST,1819,1.819,1136
20260914_141209_795449,1,1,REST,1820,1.82,1125
20260914_141209_795449,1,1,REST,1821,1.821,1140
20260914_141209_795449,1,1,REST,1822,1.822,1147
20260914_141209_795449,1,1,REST,1823,1.823,1141
20260914_141209_795449,1,1,REST,1824,1.824,1232
20260914_141209_795449,1,1,REST,1825,1.825,1133
20260914_141209_795449,1,1,REST,1826,1.826,1131
20260914_141209_795449,1,1,REST,1827,1.827,1124
20260914_141209_795449,1,1,REST,1828,1.828,1110
20260914_141209_795449,1,1,REST,1829,1.829,1104
20260914_141209_795449,1,1,REST,1830,1.83,1104
20260914_141209_795449,1,1,REST,1831,1.831,1106
20260914_141209_795449,1,1,REST,1832,1.832,1099
20260914_141209_795449,1,1,REST,1833,1.833,1105
20260914_141209_795449,1,1,REST,1834,1.834,1107
20260914_141209_795449,1,1,REST,1835,1.835,1108
20260914_141209_795449,1,1,REST,1836,1.836,1110
20260914_141209_795449,1,1,REST,1837,1.837,1120
20260914_141209_795449,1,1,REST,1838,1.838,1121
20260914_141209_795449,1,1,REST,1839,1.839,1127
20260914_141209_795449,1,1,REST,1840,1.84,1139
20260914_141209_795449,1,1,REST,1841,1.841,1137
20260914_141209_795449,1,1,REST,1842,1.842,1141
20260914_141209_795449,1,1,REST,1843,1.843,1135
20260914_141209_795449,1,1,REST,1844,1.844,1139
20260914_141209_795449,1,1,REST,1845,1.845,1134
20260914_141209_795449,1,1,REST,1846,1.846,1133
20260914_141209_795449,1,1,REST,1847,1.847,1125
20260914_141209_795449,1,1,REST,1848,1.848,1113
20260914_141209_795449,1,1,REST,1849,1.849,1106
20260914_141209_795449,1,1,REST,1850,1.85,1306
20260914_141209_795449,1,1,REST,1851,1.851,1105
20260914_141209_795449,1,1,REST,1852,1.852,1101
20260914_141209_795449,1,1,REST,1853,1.853,1104
20260914_141209_795449,1,1,REST,1854,1.854,1111
20260914_141209_795449,1,1,REST,1855,1.855,1108
20260914_141209_795449,1,1,REST,1856,1.856,1115
20260914_141209_795449,1,1,REST,1857,1.857,1120
20260914_141209_795449,1,1,REST,1858,1.858,1129
20260914_141209_795449,1,1,REST,1859,1.859,1130
20260914_141209_795449,1,1,REST,1860,1.86,1134
20260914_141209_795449,1,1,REST,1861,1.861,1131
20260914_141209_795449,1,1,REST,1862,1.862,1129
20260914_141209_795449,1,1,REST,1863,1.863,1135
20260914_141209_795449,1,1,REST,1864,1.864,1136
20260914_141209_795449,1,1,REST,1865,1.865,1130
20260914_141209_795449,1,1,REST,1866,1.866,1135
20260914_141209_795449,1,1,REST,1867,1.867,1136
20260914_141209_795449,1,1,REST,1868,1.868,1107
20260914_141209_795449,1,1,REST,1869,1.869,1107
20260914_141209_795449,1,1,REST,1870,1.87,1106
20260914_141209_795449,1,1,REST,1871,1.871,1104
20260914_141209_795449,1,1,REST,1872,1.872,1099
20260914_141209_795449,1,1,REST,1873,1.873,1100
20260914_141209_795449,1,1,REST,1874,1.874,1109
20260914_141209_795449,1,1,REST,1875,1.875,1109
20260914_141209_795449,1,1,REST,1876,1.876,1110
20260914_141209_795449,1,1,REST,1877,1.877,1118
20260914_141209_795449,1,1,REST,1878,1.878,1118
20260914_141209_795449,1,1,REST,1879,1.879,1134
20260914_141209_795449,1,1,REST,1880,1.88,1134
20260914_141209_795449,1,1,REST,1881,1.881,1137
20260914_141209_795449,1,1,REST,1882,1.882,1136
20260914_141209_795449,1,1,REST,1883,1.883,1138
20260914_141209_795449,1,1,REST,1884,1.884,1111
20260914_141209_795449,1,1,REST,1885,1.885,1125
20260914_141209_795449,1,1,REST,1886,1.886,1126
20260914_141209_795449,1,1,REST,1887,1.887,1123
20260914_141209_795449,1,1,REST,1888,1.888,1124
20260914_141209_795449,1,1,REST,1889,1.889,1119
20260914_141209_795449,1,1,REST,1890,1.89,1107
20260914_141209_795449,1,1,REST,1891,1.891,1105
20260914_141209_795449,1,1,REST,1892,1.892,1101
20260914_141209_795449,1,1,REST,1893,1.893,1105
20260914_141209_795449,1,1,REST,1894,1.894,1104
20260914_141209_795449,1,1,REST,1895,1.895,1106
20260914_141209_795449,1,1,REST,1896,1.896,1113
20260914_141209_795449,1,1,REST,1897,1.897,1120
20260914_141209_795449,1,1,REST,1898,1.898,1126
20260914_141209_795449,1,1,REST,1899,1.899,1135
20260914_141209_795449,1,1,REST,1900,1.9,1133
20260914_141209_795449,1,1,REST,1901,1.901,1170
20260914_141209_795449,1,1,REST,1902,1.902,1123
20260914_141209_795449,1,1,REST,1903,1.903,1132
20260914_141209_795449,1,1,REST,1904,1.904,1131
20260914_141209_795449,1,1,REST,1905,1.905,1129
20260914_141209_795449,1,1,REST,1906,1.906,1134
20260914_141209_795449,1,1,REST,1907,1.907,1126
20260914_141209_795449,1,1,REST,1908,1.908,1114
20260914_141209_795449,1,1,REST,1909,1.909,1107
20260914_141209_795449,1,1,REST,1910,1.91,1104
20260914_141209_795449,1,1,REST,1911,1.911,1104
20260914_141209_795449,1,1,REST,1912,1.912,1098
20260914_141209_795449,1,1,REST,1913,1.913,1101
20260914_141209_795449,1,1,REST,1914,1.914,1111
20260914_141209_795449,1,1,REST,1915,1.915,1104
20260914_141209_795449,1,1,REST,1916,1.916,1121
20260914_141209_795449,1,1,REST,1917,1.917,1126
20260914_141209_795449,1,1,REST,1918,1.918,1122
20260914_141209_795449,1,1,REST,1919,1.919,1139
20260914_141209_795449,1,1,REST,1920,1.92,1135
20260914_141209_795449,1,1,REST,1921,1.921,1136
20260914_141209_795449,1,1,REST,1922,1.922,1138
20260914_141209_795449,1,1,REST,1923,1.923,1136
20260914_141209_795449,1,1,REST,1924,1.924,1136
20260914_141209_795449,1,1,REST,1925,1.925,1134
20260914_141209_795449,1,1,REST,1926,1.926,1126
20260914_141209_795449,1,1,REST,1927,1.927,1122
20260914_141209_795449,1,1,REST,1928,1.928,1117
20260914_141209_795449,1,1,REST,1929,1.929,1106
20260914_141209_795449,1,1,REST,1930,1.93,1106
20260914_141209_795449,1,1,REST,1931,1.931,1102
20260914_141209_795449,1,1,REST,1932,1.932,1102
20260914_141209_795449,1,1,REST,1933,1.933,1104
20260914_141209_795449,1,1,REST,1934,1.934,1103
20260914_141209_795449,1,1,REST,1935,1.935,1104
20260914_141209_795449,1,1,REST,1936,1.936,1109
20260914_141209_795449,1,1,REST,1937,1.937,1121
20260914_141209_795449,1,1,REST,1938,1.938,1123
20260914_141209_795449,1,1,REST,1939,1.939,1136
20260914_141209_795449,1,1,REST,1940,1.94,1134
20260914_141209_795449,1,1,REST,1941,1.941,1139
20260914_141209_795449,1,1,REST,1942,1.942,1138
20260914_141209_795449,1,1,REST,1943,1.943,1135
20260914_141209_795449,1,1,REST,1944,1.944,1131
20260914_141209_795449,1,1,REST,1945,1.945,1136
20260914_141209_795449,1,1,REST,1946,1.946,1125
20260914_141209_795449,1,1,REST,1947,1.947,1131
20260914_141209_795449,1,1,REST,1948,1.948,1114
20260914_141209_795449,1,1,REST,1949,1.949,1105
20260914_141209_795449,1,1,REST,1950,1.95,1110
20260914_141209_795449,1,1,REST,1951,1.951,1106
20260914_141209_795449,1,1,REST,1952,1.952,1102
20260914_141209_795449,1,1,REST,1953,1.953,1103
20260914_141209_795449,1,1,REST,1954,1.954,1105
20260914_141209_795449,1,1,REST,1955,1.955,1106
20260914_141209_795449,1,1,REST,1956,1.956,1117
20260914_141209_795449,1,1,REST,1957,1.957,1124
20260914_141209_795449,1,1,REST,1958,1.958,1133
20260914_141209_795449,1,1,REST,1959,1.959,1136
20260914_141209_795449,1,1,REST,1960,1.96,1136
20260914_141209_795449,1,1,REST,1961,1.961,1128
20260914_141209_795449,1,1,REST,1962,1.962,1136
20260914_141209_795449,1,1,REST,1963,1.963,1137
20260914_141209_795449,1,1,REST,1964,1.964,1137
20260914_141209_795449,1,1,REST,1965,1.965,1136
20260914_141209_795449,1,1,REST,1966,1.966,1136
20260914_141209_795449,1,1,REST,1967,1.967,1119
20260914_141209_795449,1,1,REST,1968,1.968,1106
20260914_141209_795449,1,1,REST,1969,1.969,1104
20260914_141209_795449,1,1,REST,1970,1.97,1104
20260914_141209_795449,1,1,REST,1971,1.971,1105
20260914_141209_795449,1,1,REST,1972,1.972,1111
20260914_141209_795449,1,1,REST,1973,1.973,1107
20260914_141209_795449,1,1,REST,1974,1.974,1118
20260914_141209_795449,1,1,REST,1975,1.975,1104
20260914_141209_795449,1,1,REST,1976,1.976,1113
20260914_141209_795449,1,1,REST,1977,1.977,1119
20260914_141209_795449,1,1,REST,1978,1.978,1130
20260914_141209_795449,1,1,REST,1979,1.979,1135
20260914_141209_795449,1,1,REST,1980,1.98,1131
20260914_141209_795449,1,1,REST,1981,1.981,1135
20260914_141209_795449,1,1,REST,1982,1.982,1140
20260914_141209_795449,1,1,REST,1983,1.983,1140
20260914_141209_795449,1,1,REST,1984,1.984,1136
20260914_141209_795449,1,1,REST,1985,1.985,1136
20260914_141209_795449,1,1,REST,1986,1.986,1126
20260914_141209_795449,1,1,REST,1987,1.987,1124
20260914_141209_795449,1,1,REST,1988,1.988,1104
20260914_141209_795449,1,1,REST,1989,1.989,1106
20260914_141209_795449,1,1,REST,1990,1.99,1104
20260914_141209_795449,1,1,REST,1991,1.991,1104
20260914_141209_795449,1,1,REST,1992,1.992,1101
20260914_141209_795449,1,1,REST,1993,1.993,1099
20260914_141209_795449,1,1,REST,1994,1.994,1100
20260914_141209_795449,1,1,REST,1995,1.995,1103
20260914_141209_795449,1,1,REST,1996,1.996,1123
20260914_141209_795449,1,1,REST,1997,1.997,1130
20260914_141209_795449,1,1,REST,1998,1.998,1130
20260914_141209_795449,1,1,REST,1999,1.999,1136
20260914_141209_795449,1,1,REST,2000,2.0,1168
20260914_141209_795449,1,1,REST,2001,2.001,1135
20260914_141209_795449,1,1,REST,2002,2.002,1139
20260914_141209_795449,1,1,REST,2003,2.003,1147
20260914_141209_795449,1,1,REST,2004,2.004,1136
20260914_141209_795449,1,1,REST,2005,2.005,1136
20260914_141209_795449,1,1,REST,2006,2.006,1133
20260914_141209_795449,1,1,REST,2007,2.007,1118
20260914_141209_795449,1,1,REST,2008,2.008,1114
20260914_141209_795449,1,1,REST,2009,2.009,1103
20260914_141209_795449,1,1,REST,2010,2.01,1101
20260914_141209_795449,1,1,REST,2011,2.011,1104
20260914_141209_795449,1,1,REST,2012,2.012,1097
20260914_141209_795449,1,1,REST,2013,2.013,1103
20260914_141209_795449,1,1,REST,2014,2.014,1104
20260914_141209_795449,1,1,REST,2015,2.015,1151
20260914_141209_795449,1,1,REST,2016,2.016,1120
20260914_141209_795449,1,1,REST,2017,2.017,1143
20260914_141209_795449,1,1,REST,2018,2.018,1124
20260914_141209_795449,1,1,REST,2019,2.019,1134
20260914_141209_795449,1,1,REST,2020,2.02,1136
20260914_141209_795449,1,1,REST,2021,2.021,1136
20260914_141209_795449,1,1,REST,2022,2.022,1138
20260914_141209_795449,1,1,REST,2023,2.023,1119
20260914_141209_795449,1,1,REST,2024,2.024,1125
20260914_141209_795449,1,1,REST,2025,2.025,1119
20260914_141209_795449,1,1,REST,2026,2.026,1133
20260914_141209_795449,1,1,REST,2027,2.027,1110
20260914_141209_795449,1,1,REST,2028,2.028,1107
20260914_141209_795449,1,1,REST,2029,2.029,1102
20260914_141209_795449,1,1,REST,2030,2.03,1103
20260914_141209_795449,1,1,REST,2031,2.031,1104
20260914_141209_795449,1,1,REST,2032,2.032,1095
20260914_141209_795449,1,1,REST,2033,2.033,1103
20260914_141209_795449,1,1,REST,2034,2.034,1107
20260914_141209_795449,1,1,REST,2035,2.035,1109
20260914_141209_795449,1,1,REST,2036,2.036,1123
20260914_141209_795449,1,1,REST,2037,2.037,1123
